EventID,EventType,StartDateTime,EndDateTime,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,ZipCode(s),EventDuration in Hours,EncodedEventType,Mean Event Duration,Count Event Duration,Median Event Duration,Modal EventType,Max Event Duration,Min Event Duration,Maximum Event Duration for Shooting Permits,Minimum Event Duration for Shooting Permits,Average Event Duration for Shooting Permits,Maximum Event Duration for Theater Load in and Load Outs,Average Event Duration for Theater Load in and Load Outs,Maximum Event Duration for Rigging Permit,Average Event Duration for Rigging Permit,Maximum Event Duration for DCAS Prep/Shoot/Wrap Permit,Average Event Duration for DCAS Prep/Shoot/Wrap Permit
695149,Shooting Permit,2/14/23 6:00,2/14/23 22:00,Brooklyn,1,94,Television,Cable-episodic,11222,16,0,19.39127175,1245,,,,,,,,,,,,,
702010,Shooting Permit,3/21/23 7:00,3/21/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.39399786,1244,,,,,,,,,,,,,
695490,Shooting Permit,2/16/23 6:00,2/16/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.39833736,1243,,,,,,,,,,,,,
699861,Shooting Permit,3/25/23 10:00,3/25/23 21:00,Manhattan,3,5,Still Photography,Not Applicable,10002,11,0,19.40107354,1242,,,,,,,,,,,,,
710269,Shooting Permit,4/28/23 6:00,4/28/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.40784314,1241,,,,,,,,,,,,,
701432,Shooting Permit,3/21/23 6:00,3/21/23 23:00,Manhattan,1,1,Television,Episodic series,10013,17,0,19.4105914,1240,,,,,,,,,,,,,
707799,Rigging Permit,4/14/23 6:00,4/14/23 18:00,Manhattan,1,1,Television,Episodic series,"10004, 10005",12,2,19.41253699,1239,,,,,,,,,,,,,
698617,Shooting Permit,3/2/23 8:00,3/2/23 23:00,Manhattan,3,7,Television,Episodic series,10002,15,0,19.4185245,1238,,,,,,,,,,,,,
691877,Shooting Permit,1/23/23 6:00,1/23/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.42209647,1237,,,,,,,,,,,,,
703360,Shooting Permit,3/27/23 7:00,3/27/23 23:00,Brooklyn,"12, 14","66, 70",Television,Episodic series,"11204, 11218, 11230",16,0,19.42486516,1236,,,,,,,,,,,,,
710393,Shooting Permit,4/27/23 7:00,4/27/23 23:00,Manhattan,12,"33, 34",Television,Episodic series,10033,16,0,19.42763833,1235,,,,,,,,,,,,,
695020,Theater Load in and Load Outs,2/18/23 0:01,2/19/23 6:00,Manhattan,"4, 5",14,Theater,Theater,"10001, 10121",29.98333333,1,19.43041599,1234,,,,,,,,,,,,,
696932,Rigging Permit,2/24/23 7:00,2/24/23 10:00,Manhattan,2,6,Television,Episodic series,10011,3,2,19.42185726,1233,,,,,,,,,,,,,
706215,Shooting Permit,4/6/23 6:00,4/6/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.43518669,1232,,,,,,,,,,,,,
696771,Shooting Permit,3/1/23 7:00,3/1/23 21:00,Manhattan,4,18,Television,Episodic series,10019,14,0,19.43797725,1231,,,,,,,,,,,,,
698700,Shooting Permit,3/6/23 7:00,3/6/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.44239837,1230,,,,,,,,,,,,,
691615,Shooting Permit,1/23/23 6:00,1/23/23 23:00,Queens,1,114,Television,Episodic series,11105,17,0,19.44682669,1229,,,,,,,,,,,,,
696551,Shooting Permit,2/23/23 7:00,2/23/23 21:00,Queens,"4, 5","104, 83",Television,Episodic series,"11237, 11385",14,0,19.44881922,1228,,,,,,,,,,,,,
697988,Shooting Permit,3/9/23 5:00,3/9/23 21:00,Staten Island,1,121,Film,Short,10303,16,0,19.45325998,1227,,,,,,,,,,,,,
691920,Shooting Permit,1/26/23 6:00,1/26/23 22:00,Manhattan,5,18,Television,Cable-episodic,"10017, 10022, 10152, 10171, 10172",16,0,19.45607667,1226,,,,,,,,,,,,,
699606,Shooting Permit,3/8/23 8:00,3/8/23 21:00,Brooklyn,2,84,Documentary,Not Applicable,11201,13,0,19.45889796,1225,,,,,,,,,,,,,
699042,Theater Load in and Load Outs,3/9/23 0:01,3/9/23 23:59,Manhattan,4,18,Theater,Theater,10019,23.96666667,1,19.46417484,1224,,,,,,,,,,,,,
702038,Shooting Permit,3/21/23 6:00,3/21/23 20:00,Brooklyn,"4, 5","104, 83",Television,Episodic series,"11207, 11237, 11385",14,0,19.46049332,1223,,,,,,,,,,,,,
701459,Shooting Permit,3/31/23 7:00,3/31/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.46496181,1222,,,,,,,,,,,,,
705471,Shooting Permit,4/3/23 4:00,4/3/23 13:00,Manhattan,5,18,Television,News,"10036, 10105",9,0,19.46943762,1221,,,,,,,,,,,,,
710078,Shooting Permit,4/23/23 6:00,4/23/23 19:00,Brooklyn,"55, 6",78,Still Photography,Not Applicable,"11215, 11238",13,0,19.47801913,1220,,,,,,,,,,,,,
703242,Theater Load in and Load Outs,4/7/23 0:01,4/8/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.48333333,1219,,,,,,,,,,,,,
709683,Shooting Permit,4/27/23 7:00,4/28/23 1:00,Brooklyn,7,72,Television,Episodic series,11232,18,0,19.47471264,1218,,,,,,,,,,,,,
695106,Shooting Permit,2/13/23 7:00,2/13/23 20:00,Queens,"1, 2","108, 94",Television,Episodic series,"11101, 11222",13,0,19.4759244,1217,,,,,,,,,,,,,
693573,Shooting Permit,2/1/23 6:00,2/1/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.48125,1216,,,,,,,,,,,,,
696321,Shooting Permit,2/17/23 1:00,2/17/23 11:00,Manhattan,5,18,Television,News,"10036, 10105",10,0,19.48411523,1215,,,,,,,,,,,,,
704589,Shooting Permit,4/3/23 6:00,4/3/23 23:59,Queens,11,111,Television,Episodic series,"11361, 11363, 11364",17.98333333,0,19.49192751,1214,,,,,,,,,,,,,
699719,Shooting Permit,4/4/23 6:00,4/4/23 22:00,Manhattan,12,33,WEB,Not Applicable,10032,16,0,19.4931712,1213,,,,,,,,,,,,,
691899,Shooting Permit,1/24/23 15:00,1/25/23 7:00,Manhattan,"10, 2","108, 30, 32",Film,Feature,"10039, 11377",16,0,19.49605336,1212,,,,,,,,,,,,,
696688,Shooting Permit,2/24/23 14:00,2/25/23 4:00,Brooklyn,1,90,Film,Feature,11249,14,0,19.49894027,1211,,,,,,,,,,,,,
690625,Theater Load in and Load Outs,2/5/23 6:00,2/6/23 5:30,Manhattan,7,20,Theater,Theater,10023,23.5,1,19.50348485,1210,,,,,,,,,,,,,
699730,Shooting Permit,4/7/23 6:00,4/7/23 23:59,Manhattan,12,33,WEB,Not Applicable,10032,17.98333333,0,19.50017921,1209,,,,,,,,,,,,,
699320,Shooting Permit,3/7/23 5:30,3/7/23 19:00,Brooklyn,4,83,Documentary,Not Applicable,11237,13.5,0,19.50143488,1208,,,,,,,,,,,,,
704021,Rigging Permit,3/25/23 7:00,3/25/23 19:00,Manhattan,9,30,Television,Episodic series,"10027, 10031",12,2,19.50640707,1207,,,,,,,,,,,,,
692226,Shooting Permit,2/5/23 7:00,2/5/23 22:00,Brooklyn,18,63,Film,Feature,11234,15,0,19.51263129,1206,,,,,,,,,,,,,
707713,Shooting Permit,4/19/23 9:00,4/20/23 4:00,Manhattan,3,"5, 7",Television,Episodic series,10002,19,0,19.51637621,1205,,,,,,,,,,,,,
704676,Shooting Permit,4/4/23 12:00,4/5/23 3:00,Bronx,"4, 5","44, 46",Film,Feature,10452,15,0,19.51680509,1204,,,,,,,,,,,,,
702199,Theater Load in and Load Outs,4/7/23 0:01,4/7/23 23:59,Brooklyn,1,94,Theater,Theater,11222,23.96666667,1,19.52055971,1203,,,,,,,,,,,,,
693875,Shooting Permit,2/6/23 6:00,2/6/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.51686079,1202,,,,,,,,,,,,,
705942,Shooting Permit,4/5/23 7:00,4/5/23 21:00,Brooklyn,1,94,Television,Episodic series,11222,14,0,19.51978906,1201,,,,,,,,,,,,,
692774,Shooting Permit,1/27/23 18:00,1/28/23 7:00,Manhattan,3,"5, 7",Film,Feature,"10002, 10038",13,0,19.52438889,1200,,,,,,,,,,,,,
707224,Shooting Permit,4/17/23 8:00,4/17/23 20:00,Manhattan,5,14,Still Photography,Not Applicable,10018,12,0,19.52983041,1199,,,,,,,,,,,,,
697572,Shooting Permit,2/27/23 6:00,2/27/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.53611575,1198,,,,,,,,,,,,,
696658,Shooting Permit,2/21/23 7:00,2/22/23 7:00,Manhattan,3,"5, 7",Film,Feature,"10002, 10038",24,0,19.5390699,1197,,,,,,,,,,,,,
706726,Theater Load in and Load Outs,4/23/23 0:01,4/25/23 23:59,Manhattan,5,18,Theater,Theater,"10019, 10106",71.96666667,1,19.53534002,1196,,,,,,,,,,,,,
694684,Shooting Permit,2/13/23 7:00,2/13/23 21:00,Manhattan,4,18,Television,Episodic series,10019,14,0,19.49146444,1195,,,,,,,,,,,,,
707408,Shooting Permit,4/20/23 10:00,4/20/23 23:00,Queens,1,114,Television,Episodic series,11106,13,0,19.49606365,1194,,,,,,,,,,,,,
700440,Shooting Permit,3/16/23 7:00,3/16/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.5015088,1193,,,,,,,,,,,,,
708311,Shooting Permit,4/20/23 12:00,4/21/23 2:00,Brooklyn,1,94,Film,Feature,11222,14,0,19.50612416,1192,,,,,,,,,,,,,
693221,Shooting Permit,1/31/23 7:00,1/31/23 19:00,Manhattan,"1, 2","1, 5",Television,Cable-episodic,"10007, 10012, 10013",12,0,19.51074727,1191,,,,,,,,,,,,,
693950,Shooting Permit,2/8/23 7:00,2/8/23 19:00,Queens,2,108,Television,Episodic series,11101,12,0,19.51705882,1190,,,,,,,,,,,,,
698771,Shooting Permit,4/3/23 6:00,4/3/23 22:00,Manhattan,4,18,Television,Variety,10019,16,0,19.52338099,1189,,,,,,,,,,,,,
695242,Shooting Permit,2/13/23 6:00,2/13/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.5263468,1188,,,,,,,,,,,,,
695011,Shooting Permit,2/9/23 7:00,2/9/23 21:00,Bronx,1,40,Television,Episodic series,10454,14,0,19.52931761,1187,,,,,,,,,,,,,
709492,Shooting Permit,4/21/23 11:00,4/22/23 3:00,Manhattan,5,14,Film,Feature,"10016, 10018",16,0,19.53397976,1186,,,,,,,,,,,,,
697334,Rigging Permit,2/24/23 8:30,2/24/23 18:00,Manhattan,2,6,Student,Not Applicable,10003,9.5,2,19.53696203,1185,,,,,,,,,,,,,
694786,Shooting Permit,2/9/23 8:00,2/10/23 0:00,Manhattan,"5, 64, 7","18, 20, 22",Television,Episodic series,"10017, 10019, 10020, 10023, 10024, 10036",16,0,19.54543919,1184,,,,,,,,,,,,,
708058,Shooting Permit,4/20/23 6:00,4/20/23 17:00,Manhattan,"64, 7","20, 22",Still Photography,Not Applicable,10023,11,0,19.54843618,1183,,,,,,,,,,,,,
710131,Shooting Permit,4/24/23 7:00,4/24/23 20:00,Brooklyn,14,70,Commercial,Commercial,11218,13,0,19.55566836,1182,,,,,,,,,,,,,
699632,Shooting Permit,3/9/23 10:30,3/9/23 23:00,Manhattan,"1, 3","1, 5",Television,Episodic series,"10005, 10007, 10038",12.5,0,19.56121931,1181,,,,,,,,,,,,,
694140,Shooting Permit,2/6/23 9:00,2/6/23 17:00,Queens,"1, 2","108, 94",Television,Episodic series,"11101, 11222",8,0,19.56720339,1180,,,,,,,,,,,,,
705428,Theater Load in and Load Outs,4/18/23 0:01,4/18/23 23:59,Manhattan,5,18,Theater,Theater,"10019, 10106",23.96666667,1,19.57701442,1179,,,,,,,,,,,,,
699767,Theater Load in and Load Outs,3/18/23 0:01,3/19/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.57328806,1178,,,,,,,,,,,,,
704537,Shooting Permit,4/4/23 8:00,4/4/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,15,0,19.5644435,1177,,,,,,,,,,,,,
699941,Theater Load in and Load Outs,3/31/23 0:01,4/1/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.56832483,1176,,,,,,,,,,,,,
699187,Shooting Permit,3/7/23 6:00,3/7/23 21:00,Brooklyn,6,76,Television,Episodic series,"11217, 11231",15,0,19.55946099,1175,,,,,,,,,,,,,
702147,Shooting Permit,3/23/23 6:00,3/23/23 20:00,Queens,"4, 5","104, 83",Television,Episodic series,"11237, 11385",14,0,19.56334469,1174,,,,,,,,,,,,,
698524,Shooting Permit,3/7/23 7:00,3/8/23 1:00,Manhattan,5,14,Television,Episodic series,10018,18,0,19.56808752,1173,,,,,,,,,,,,,
699373,Shooting Permit,3/8/23 7:00,3/8/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.56942548,1172,,,,,,,,,,,,,
710972,Shooting Permit,4/27/23 7:00,4/27/23 23:00,Manhattan,5,18,Film,Feature,10019,16,0,19.57247367,1171,,,,,,,,,,,,,
708131,Shooting Permit,4/24/23 8:00,4/24/23 22:00,Bronx,6,48,Film,Feature,10458,14,0,19.57552707,1170,,,,,,,,,,,,,
677683,Shooting Permit,2/15/23 6:00,2/15/23 22:00,Manhattan,4,18,Television,Variety,10019,16,0,19.58029655,1169,,,,,,,,,,,,,
699765,Theater Load in and Load Outs,3/16/23 0:01,3/17/23 23:59,Manhattan,4,18,Theater,Theater,10019,47.96666667,1,19.58336187,1168,,,,,,,,,,,,,
695546,Shooting Permit,2/15/23 7:30,2/15/23 23:00,Manhattan,"5, 9","14, 18, 26, 30",Television,Episodic series,"10017, 10022, 10027, 10031, 10036, 10152",15.5,0,19.55904027,1167,,,,,,,,,,,,,
700899,Shooting Permit,3/13/23 6:30,3/13/23 20:00,Brooklyn,1,94,Television,Episodic series,11222,13.5,0,19.56252144,1166,,,,,,,,,,,,,
697659,Shooting Permit,2/28/23 8:30,2/28/23 23:30,Manhattan,1,1,Television,Episodic series,10013,15,0,19.56772532,1165,,,,,,,,,,,,,
694161,Shooting Permit,2/7/23 7:00,2/7/23 20:00,Brooklyn,1,94,Television,Cable-episodic,11222,13,0,19.57164948,1164,,,,,,,,,,,,,
698283,Shooting Permit,3/10/23 7:00,3/10/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.57730009,1163,,,,,,,,,,,,,
709983,Shooting Permit,4/24/23 6:00,4/24/23 22:00,Queens,2,108,Commercial,Commercial,11101,16,0,19.58209983,1162,,,,,,,,,,,,,
701071,Shooting Permit,3/15/23 7:00,3/15/23 19:00,Manhattan,1,"1, 5",Television,Episodic series,"10007, 10013",12,0,19.58518519,1161,,,,,,,,,,,,,
705860,Shooting Permit,4/6/23 6:00,4/6/23 19:00,Manhattan,1,5,Film,Short,10013,13,0,19.59172414,1160,,,,,,,,,,,,,
697715,Shooting Permit,3/1/23 18:00,3/2/23 6:00,Brooklyn,13,60,Film,Feature,11235,12,0,19.59741156,1159,,,,,,,,,,,,,
697541,Theater Load in and Load Outs,3/20/23 7:00,3/20/23 19:00,Brooklyn,2,88,Theater,Theater,11217,12,1,19.60397237,1158,,,,,,,,,,,,,
699573,Theater Load in and Load Outs,3/11/23 0:01,3/12/23 6:00,Manhattan,4,14,Theater,Theater,10001,29.98333333,1,19.61054451,1157,,,,,,,,,,,,,
691598,Shooting Permit,1/26/23 9:00,1/26/23 22:00,Manhattan,3,9,Student,Student Film,10003,13,0,19.60157151,1156,,,,,,,,,,,,,
695152,Theater Load in and Load Outs,2/11/23 0:01,2/11/23 23:59,Manhattan,5,18,Theater,Theater,"10019, 10106",23.96666667,1,19.60728716,1155,,,,,,,,,,,,,
693090,Shooting Permit,2/1/23 7:00,2/1/23 21:00,Bronx,9,43,Television,Episodic series,10473,14,0,19.60350953,1154,,,,,,,,,,,,,
693524,Shooting Permit,2/2/23 7:00,2/3/23 7:00,Manhattan,3,"5, 7",Film,Feature,"10002, 10013, 10038",24,0,19.60836947,1153,,,,,,,,,,,,,
693533,Shooting Permit,2/2/23 8:00,2/2/23 23:00,Queens,11,111,Television,Cable-episodic,11363,15,0,19.60455729,1152,,,,,,,,,,,,,
692168,Shooting Permit,1/23/23 6:00,1/23/23 19:00,Brooklyn,13,60,Film,Feature,11224,13,0,19.60855778,1151,,,,,,,,,,,,,
691964,DCAS Prep/Shoot/Wrap Permit,1/26/23 17:00,1/27/23 1:00,Manhattan,1,"1, 5",Television,Episodic series,"10007, 10013",8,3,19.61430435,1150,,,,,,,,,,,,,
703605,Shooting Permit,3/27/23 6:00,3/27/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,17,0,19.62441253,1149,,,,,,,,,,,,,
697675,Shooting Permit,2/28/23 6:00,2/28/23 22:00,Brooklyn,1,90,Commercial,Commercial,11211,16,0,19.62669861,1148,,,,,,,,,,,,,
695279,Shooting Permit,2/15/23 1:00,2/15/23 23:00,Manhattan,5,14,Television,Special/Awards Show,10018,22,0,19.62986051,1147,,,,,,,,,,,,,
703933,Shooting Permit,3/27/23 6:30,3/27/23 21:00,Brooklyn,1,94,Television,Episodic series,11222,14.5,0,19.62779232,1146,,,,,,,,,,,,,
692794,Shooting Permit,1/30/23 6:00,1/30/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.63227074,1145,,,,,,,,,,,,,
694839,Theater Load in and Load Outs,2/12/23 7:00,2/14/23 13:00,Brooklyn,"2, 6",78,Theater,Theater,11217,54,1,19.6354458,1144,,,,,,,,,,,,,
690628,Theater Load in and Load Outs,1/28/23 6:00,1/29/23 6:00,Manhattan,7,20,Theater,Theater,10023,24,1,19.60538058,1143,,,,,,,,,,,,,
704560,Shooting Permit,3/30/23 7:00,3/30/23 20:00,Brooklyn,1,94,Television,Cable-episodic,11222,13,0,19.6015324,1142,,,,,,,,,,,,,
701931,Theater Load in and Load Outs,3/25/23 7:00,3/25/23 23:59,Brooklyn,2,88,Theater,Theater,11217,16.98333333,1,19.60731814,1141,,,,,,,,,,,,,
706048,Shooting Permit,4/7/23 7:00,4/7/23 21:00,Brooklyn,"55, 6, 9","71, 76, 78",Film,Feature,"11215, 11225, 11231",14,0,19.60961988,1140,,,,,,,,,,,,,
696848,Shooting Permit,3/9/23 7:00,3/9/23 19:00,Manhattan,8,19,Television,Episodic series,"10028, 10075",12,0,19.61454492,1139,,,,,,,,,,,,,
691798,Shooting Permit,1/26/23 12:00,1/26/23 23:00,Manhattan,5,18,Theater,Theater,10036,11,0,19.62123609,1138,,,,,,,,,,,,,
712011,Shooting Permit,4/30/23 3:00,4/30/23 13:00,Manhattan,5,18,Television,News,"10036, 10105",10,0,19.62881853,1137,,,,,,,,,,,,,
706197,Theater Load in and Load Outs,4/29/23 0:01,5/1/23 6:00,Brooklyn,1,94,Theater,Theater,11222,53.98333333,1,19.6372946,1136,,,,,,,,,,,,,
693245,Theater Load in and Load Outs,1/28/23 0:01,1/28/23 23:59,Manhattan,5,18,Theater,Theater,"10019, 10106",23.96666667,1,19.60703377,1135,,,,,,,,,,,,,
693968,Shooting Permit,2/8/23 6:00,2/8/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,17,0,19.6031893,1134,,,,,,,,,,,,,
698607,Shooting Permit,3/8/23 9:00,3/8/23 23:00,Manhattan,4,18,Television,Cable-episodic,"10019, 10036",14,0,19.60548691,1133,,,,,,,,,,,,,
694736,Shooting Permit,2/9/23 7:00,2/10/23 7:00,Queens,"2, 5","104, 108",Film,Feature,"11377, 11378",24,0,19.61043875,1132,,,,,,,,,,,,,
703709,Shooting Permit,4/3/23 7:00,4/3/23 23:00,Queens,2,108,Television,Episodic series,11101,16,0,19.60655762,1131,,,,,,,,,,,,,
695803,Shooting Permit,2/21/23 6:00,2/21/23 19:00,Manhattan,4,10,Film,Feature,10018,13,0,19.60974926,1130,,,,,,,,,,,,,
692633,Shooting Permit,1/27/23 15:00,1/28/23 5:30,Bronx,"7, 8","50, 52",Television,Episodic series,10468,14.5,0,19.61560378,1129,,,,,,,,,,,,,
692738,Shooting Permit,1/26/23 10:00,1/26/23 23:59,Manhattan,3,7,Television,Episodic series,10002,13.98333333,0,19.62013889,1128,,,,,,,,,,,,,
707533,Theater Load in and Load Outs,4/21/23 0:01,4/21/23 23:59,Manhattan,4,14,Theater,Theater,10001,23.96666667,1,19.62514049,1127,,,,,,,,,,,,,
695709,Shooting Permit,2/16/23 15:00,2/17/23 3:00,Manhattan,4,"10, 18",Television,Episodic series,10036,12,0,19.62128478,1126,,,,,,,,,,,,,
694152,Shooting Permit,2/8/23 7:00,2/8/23 23:00,Queens,5,104,Television,Episodic series,11385,16,0,19.62805926,1125,,,,,,,,,,,,,
703967,Rigging Permit,3/30/23 7:00,3/30/23 19:00,Bronx,"4, 5","44, 46",Film,Feature,10452,12,2,19.63128707,1124,,,,,,,,,,,,,
699101,Theater Load in and Load Outs,3/15/23 0:01,3/16/23 23:59,Manhattan,5,18,Theater,Theater,"10019, 10020, 10112",47.96666667,1,19.63808252,1123,,,,,,,,,,,,,
695134,Shooting Permit,2/10/23 7:00,2/10/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,14,0,19.61283422,1122,,,,,,,,,,,,,
700555,Shooting Permit,3/15/23 7:00,3/15/23 19:00,Queens,2,108,Television,Episodic series,11101,12,0,19.61784121,1121,,,,,,,,,,,,,
692077,Shooting Permit,1/26/23 6:00,1/27/23 3:00,Brooklyn,1,94,Television,Episodic series,11222,21,0,19.62464286,1120,,,,,,,,,,,,,
694454,Shooting Permit,2/16/23 6:30,2/16/23 20:00,Brooklyn,18,63,Film,Feature,11234,13.5,0,19.62341376,1119,,,,,,,,,,,,,
697627,Shooting Permit,2/28/23 8:00,2/28/23 15:00,Brooklyn,1,94,Film,Feature,11222,7,0,19.62889088,1118,,,,,,,,,,,,,
707778,Theater Load in and Load Outs,4/19/23 7:00,4/19/23 23:59,Brooklyn,2,88,Theater,Theater,11217,16.98333333,1,19.64019696,1117,,,,,,,,,,,,,
696682,Rigging Permit,2/22/23 7:00,2/22/23 19:00,Manhattan,2,6,Television,Episodic series,10011,12,2,19.64257766,1116,,,,,,,,,,,,,
699126,Theater Load in and Load Outs,3/11/23 0:01,3/12/23 6:00,Manhattan,"11, 3","23, 9",Theater,Theater,"10003, 10029",29.98333333,1,19.64943199,1115,,,,,,,,,,,,,
705431,Shooting Permit,4/6/23 6:00,4/6/23 23:59,Bronx,1,40,Television,Episodic series,10454,17.98333333,0,19.6401556,1114,,,,,,,,,,,,,
693796,Shooting Permit,2/3/23 6:00,2/3/23 22:00,Queens,2,108,Television,Episodic series,11101,16,0,19.6416442,1113,,,,,,,,,,,,,
709063,Theater Load in and Load Outs,4/28/23 0:01,5/2/23 23:59,Manhattan,"4, 7","18, 20",Theater,Theater,"10019, 10023",119.9666667,1,19.64491906,1112,,,,,,,,,,,,,
694552,Shooting Permit,2/8/23 7:00,2/9/23 0:00,Manhattan,6,17,Television,Episodic series,10022,17,0,19.55462046,1111,,,,,,,,,,,,,
699109,Shooting Permit,3/7/23 7:00,3/7/23 10:00,Brooklyn,"4, 5","104, 83",Television,Episodic series,"11237, 11385",3,0,19.55692192,1110,,,,,,,,,,,,,
692988,Shooting Permit,1/30/23 7:00,1/30/23 22:00,Manhattan,2,"6, 9",Television,Cable-episodic,"10003, 10012",15,0,19.57185152,1109,,,,,,,,,,,,,
702085,Shooting Permit,3/28/23 13:20,3/28/23 14:20,Brooklyn,1,94,Commercial,Commercial,11211,1,0,19.57597774,1108,,,,,,,,,,,,,
694743,Shooting Permit,2/10/23 13:00,2/11/23 1:00,Brooklyn,2,"84, 88",Film,Short,"11201, 11205",12,0,19.59275821,1107,,,,,,,,,,,,,
701358,Shooting Permit,3/17/23 7:00,3/17/23 21:30,Queens,"1, 2","108, 114",Television,Episodic series,"11101, 11106",14.5,0,19.59962327,1106,,,,,,,,,,,,,
696238,Shooting Permit,2/21/23 8:00,2/21/23 22:00,Manhattan,"4, 6","13, 18",Television,Cable-episodic,"10010, 10019, 10036",14,0,19.60423831,1105,,,,,,,,,,,,,
695342,Shooting Permit,2/13/23 8:00,2/13/23 22:00,Manhattan,"1, 2","108, 6, 90",Television,Made for TV/mini-series,"10011, 10012, 10014, 11101, 11211, 11378",14,0,19.60931461,1104,,,,,,,,,,,,,
692090,Shooting Permit,1/24/23 6:00,1/24/23 22:00,Manhattan,2,6,Television,Episodic series,"10012, 10014",16,0,19.61440012,1103,,,,,,,,,,,,,
689411,Theater Load in and Load Outs,1/28/23 0:01,1/29/23 6:00,Manhattan,4,18,Theater,Theater,10019,29.98333333,1,19.61767998,1102,,,,,,,,,,,,,
706612,Shooting Permit,4/12/23 5:00,4/12/23 21:00,Brooklyn,1,94,Television,Cable-episodic,11222,16,0,19.60826521,1101,,,,,,,,,,,,,
691996,Shooting Permit,1/25/23 8:00,1/25/23 16:00,Manhattan,5,18,Television,News,"10036, 10105",8,0,19.61154545,1100,,,,,,,,,,,,,
696883,Shooting Permit,3/3/23 7:00,3/3/23 19:00,Queens,2,108,Television,Episodic series,11101,12,0,19.62211101,1099,,,,,,,,,,,,,
706345,Shooting Permit,4/12/23 7:00,4/12/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.62905282,1098,,,,,,,,,,,,,
694231,Shooting Permit,2/10/23 7:00,2/10/23 21:00,Queens,2,108,Television,Episodic series,11101,14,0,19.63236098,1097,,,,,,,,,,,,,
712008,Shooting Permit,4/29/23 8:00,4/29/23 23:00,Manhattan,5,18,Still Photography,Not Applicable,"10017, 10019, 10020, 10022, 10105, 10106, 10119, 10152, 10171",15,0,19.6375,1096,,,,,,,,,,,,,
698854,Shooting Permit,3/6/23 6:00,3/6/23 22:00,Manhattan,"2, 4","10, 6",Television,Episodic series,"10003, 10011",16,0,19.64173516,1095,,,,,,,,,,,,,
700137,Shooting Permit,3/13/23 8:00,3/13/23 22:00,Manhattan,5,"14, 18",Television,Episodic series,"10017, 10036",14,0,19.64506399,1094,,,,,,,,,,,,,
696539,DCAS Prep/Shoot/Wrap Permit,2/24/23 11:00,2/25/23 0:00,Manhattan,1,"1, 5",Television,Episodic series,10007,13,3,19.65022873,1093,,,,,,,,,,,,,
701937,Shooting Permit,3/20/23 7:00,3/20/23 22:00,Manhattan,4,10,Television,Episodic series,"10001, 10011",15,0,19.65631868,1092,,,,,,,,,,,,,
709819,Shooting Permit,4/25/23 7:00,4/25/23 22:00,Brooklyn,1,94,Television,Episodic series,11222,15,0,19.66058662,1091,,,,,,,,,,,,,
703431,Shooting Permit,3/29/23 10:00,3/30/23 1:00,Brooklyn,1,94,Television,Episodic series,11222,15,0,19.66486239,1090,,,,,,,,,,,,,
696095,Shooting Permit,2/21/23 7:00,2/21/23 23:00,Brooklyn,1,94,Television,Episodic series,11222,16,0,19.66914601,1089,,,,,,,,,,,,,
698855,Shooting Permit,3/9/23 6:00,3/9/23 23:00,Manhattan,2,6,Television,Episodic series,"10011, 10014",17,0,19.67251838,1088,,,,,,,,,,,,,
707228,Theater Load in and Load Outs,4/29/23 6:00,4/29/23 19:00,Brooklyn,2,88,Theater,Theater,11217,13,1,19.674977,1087,,,,,,,,,,,,,
692325,Shooting Permit,1/25/23 17:00,1/26/23 7:00,Manhattan,3,"5, 7",Film,Feature,"10002, 10038",14,0,19.68112339,1086,,,,,,,,,,,,,
704118,Shooting Permit,3/30/23 13:00,3/31/23 2:00,Brooklyn,1,94,Film,Feature,11222,13,0,19.68635945,1085,,,,,,,,,,,,,
703792,Shooting Permit,3/29/23 8:00,3/29/23 22:00,Manhattan,3,9,Television,Episodic series,"10003, 10009",14,0,19.69252768,1084,,,,,,,,,,,,,
